130 16
0.000000 -8.855589
0.000000 -4.888051
0.000000 -0.757778
0.000000 -0.757778
0.000000 1.976155
0.000000 4.468702
0.000000 4.468702
0.000000 8.218314
0.000000 10.141293
0.000000 10.141293
0.000000 10.343852
0.000000 11.427396
0.000000 11.427396
0.000000 11.762425
0.000000 17.788703
0.000000 18.414117

0.020000 -8.867266
0.020000 -4.869898
0.020000 -0.757474
0.020000 -0.757474
0.020000 1.977627
0.020000 4.469011
0.020000 4.469011
0.020000 8.222571
0.020000 9.968424
0.020000 9.968424
0.020000 10.160853
0.020000 11.610330
0.020000 11.610330
0.020000 11.945208
0.020000 17.209797
0.020000 18.998705

0.040000 -8.893937
0.040000 -4.821340
0.040000 -0.752637
0.040000 -0.752637
0.040000 1.985416
0.040000 4.474709
0.040000 4.474709
0.040000 8.235460
0.040000 9.708876
0.040000 9.708876
0.040000 9.862331
0.040000 11.904295
0.040000 11.904295
0.040000 12.257785
0.040000 16.637619
0.040000 18.986208

0.060000 -8.934330
0.060000 -4.743693
0.060000 -0.743317
0.060000 -0.743317
0.060000 1.999466
0.060000 4.485406
0.060000 4.485406
0.060000 8.255155
0.060000 9.420781
0.060000 9.420781
0.060000 9.522040
0.060000 12.251367
0.060000 12.251367
0.060000 12.625881
0.060000 16.081258
0.060000 18.497734

0.080000 -8.986626
0.080000 -4.638847
0.080000 -0.729589
0.080000 -0.729589
0.080000 2.019683
0.080000 4.500485
0.080000 4.500485
0.080000 8.276263
0.080000 9.128002
0.080000 9.128002
0.080000 9.174225
0.080000 12.627963
0.080000 12.627963
0.080000 13.014623
0.080000 15.548036
0.080000 18.017756

0.100000 -9.048693
0.100000 -4.509027
0.100000 -0.711552
0.100000 -0.711552
0.100000 2.045925
0.100000 4.519064
0.100000 4.519064
0.100000 8.278762
0.100000 8.840980
0.100000 8.840980
0.100000 8.850236
0.100000 13.023905
0.100000 13.023905
0.100000 13.393641
0.100000 15.057714
0.100000 17.548844

0.120000 -9.118308
0.120000 -4.356584
0.120000 -0.689335
0.120000 -0.689335
0.120000 2.077996
0.120000 4.539957
0.120000 4.539957
0.120000 8.182358
0.120000 8.565342
0.120000 8.565342
0.120000 8.635186
0.120000 13.433544
0.120000 13.433544
0.120000 13.674822
0.120000 14.694132
0.120000 17.093153

0.140000 -9.193320
0.140000 -4.183827
0.140000 -0.663097
0.140000 -0.663097
0.140000 2.115626
0.140000 4.561630
0.140000 4.561630
0.140000 7.918040
0.140000 8.304929
0.140000 8.304929
0.140000 8.600164
0.140000 13.603095
0.140000 13.851921
0.140000 13.851921
0.140000 14.710720
0.140000 16.653940

0.160000 -9.271754
0.160000 -3.992924
0.160000 -0.633038
0.160000 -0.633038
0.160000 2.158451
0.160000 4.582157
0.160000 4.582157
0.160000 7.586220
0.160000 8.062966
0.160000 8.062966
0.160000 8.645443
0.160000 13.234168
0.160000 14.270605
0.160000 14.270605
0.160000 15.051371
0.160000 16.238805

0.180000 -9.351861
0.180000 -3.785862
0.180000 -0.599396
0.180000 -0.599396
0.180000 2.205980
0.180000 4.599205
0.180000 4.599205
0.180000 7.240232
0.180000 7.842553
0.180000 7.842553
0.180000 8.717463
0.180000 12.799825
0.180000 14.662599
0.180000 14.662599
0.180000 15.484430
0.180000 15.874391

0.200000 -9.432128
0.200000 -3.564438
0.200000 -0.562464
0.200000 -0.562464
0.200000 2.257547
0.200000 4.610091
0.200000 4.610091
0.200000 6.893150
0.200000 7.646826
0.200000 7.646826
0.200000 8.802063
0.200000 12.363005
0.200000 14.896371
0.200000 14.896371
0.200000 15.692175
0.200000 15.692175

0.220000 -9.511271
0.220000 -3.330283
0.220000 -0.522587
0.220000 -0.522587
0.220000 2.312247
0.220000 4.611947
0.220000 4.611947
0.220000 6.549409
0.220000 7.478899
0.220000 7.478899
0.220000 8.892586
0.220000 11.941970
0.220000 14.749378
0.220000 14.749378
0.220000 15.914866
0.220000 15.914866

0.240000 -9.588208
0.240000 -3.084897
0.240000 -0.480179
0.240000 -0.480179
0.240000 2.368830
0.240000 4.602070
0.240000 4.602070
0.240000 6.211372
0.240000 7.341562
0.240000 7.341562
0.240000 8.982561
0.240000 11.547459
0.240000 14.430109
0.240000 14.430109
0.240000 16.334325
0.240000 16.334325

0.260000 -9.662038
0.260000 -2.829694
0.260000 -0.435724
0.260000 -0.435724
0.260000 2.425552
0.260000 4.578418
0.260000 4.578418
0.260000 5.881011
0.260000 7.236799
0.260000 7.236799
0.260000 9.062484
0.260000 11.191282
0.260000 14.083673
0.260000 14.083673
0.260000 16.805969
0.260000 16.805969

0.280000 -9.732008
0.280000 -2.566058
0.280000 -0.389793
0.280000 -0.389793
0.280000 2.479943
0.280000 4.540165
0.280000 4.540165
0.280000 5.560622
0.280000 7.165234
0.280000 7.165234
0.280000 9.116583
0.280000 10.890865
0.280000 13.739943
0.280000 13.739943
0.280000 16.561226
0.280000 17.300643

0.300000 -9.797497
0.300000 -2.295406
0.300000 -0.343044
0.300000 -0.343044
0.300000 2.528467
0.300000 4.488069
0.300000 4.488069
0.300000 5.253364
0.300000 7.125739
0.300000 7.125739
0.300000 9.121028
0.300000 10.671446
0.300000 13.407724
0.300000 13.407724
0.300000 16.170617
0.300000 17.810458

0.320000 -9.857987
0.320000 -2.019273
0.320000 -0.296234
0.320000 -0.296234
0.320000 2.566049
0.320000 4.424464
0.320000 4.424464
0.320000 4.963839
0.320000 7.115399
0.320000 7.115399
0.320000 9.052841
0.320000 10.557298
0.320000 13.091246
0.320000 13.091246
0.320000 15.780926
0.320000 18.332338

0.340000 -9.913054
0.340000 -1.739425
0.340000 -0.250216
0.340000 -0.250216
0.340000 2.585566
0.340000 4.352878
0.340000 4.352878
0.340000 4.698705
0.340000 7.129838
0.340000 7.129838
0.340000 8.912366
0.340000 10.549278
0.340000 12.793549
0.340000 12.793549
0.340000 15.401738
0.340000 18.864652

0.360000 -9.962346
0.360000 -1.458040
0.360000 -0.205938
0.360000 -0.205938
0.360000 2.577760
0.360000 4.277461
0.360000 4.277461
0.360000 4.466899
0.360000 7.163723
0.360000 7.163723
0.360000 8.726476
0.360000 10.621549
0.360000 12.517482
0.360000 12.517482
0.360000 15.036937
0.360000 19.406212

0.380000 -10.005576
0.380000 -1.177994
0.380000 -0.164427
0.380000 -0.164427
0.380000 2.532790
0.380000 4.202458
0.380000 4.202458
0.380000 4.278347
0.380000 7.211205
0.380000 7.211205
0.380000 8.525711
0.380000 10.744230
0.380000 12.266102
0.380000 12.266102
0.380000 14.689549
0.380000 19.955824

0.400000 -10.042512
0.400000 -0.903358
0.400000 -0.126761
0.400000 -0.126761
0.400000 2.444728
0.400000 4.131842
0.400000 4.131842
0.400000 4.139940
0.400000 7.266224
0.400000 7.266224
0.400000 8.331720
0.400000 10.895533
0.400000 12.042850
0.400000 12.042850
0.400000 14.363198
0.400000 20.511881

0.420000 -10.072967
0.420000 -0.640294
0.420000 -0.094029
0.420000 -0.094029
0.420000 2.317455
0.420000 4.050577
0.420000 4.069112
0.420000 4.069112
0.420000 7.322680
0.420000 7.322680
0.420000 8.158307
0.420000 11.059872
0.420000 11.851596
0.420000 11.851596
0.420000 14.063220
0.420000 21.071691

0.440000 -10.096798
0.440000 -0.398642
0.440000 -0.067272
0.440000 -0.067272
0.440000 2.166944
0.440000 4.000596
0.440000 4.017201
0.440000 4.017201
0.440000 7.374617
0.440000 7.374617
0.440000 8.014682
0.440000 11.223074
0.440000 11.696528
0.440000 11.696528
0.440000 13.798185
0.440000 21.629818

0.460000 -10.113894
0.460000 -0.194437
0.460000 -0.047412
0.460000 -0.047412
0.460000 2.019090
0.460000 3.976712
0.460000 3.978430
0.460000 3.978430
0.460000 7.416514
0.460000 7.416514
0.460000 7.907397
0.460000 11.368066
0.460000 11.581857
0.460000 11.581857
0.460000 13.582072
0.460000 22.172794

0.480000 -10.124181
0.480000 -0.052111
0.480000 -0.035182
0.480000 -0.035182
0.480000 1.906999
0.480000 3.954485
0.480000 3.954485
0.480000 3.967309
0.480000 7.443749
0.480000 7.443749
0.480000 7.841106
0.480000 11.472163
0.480000 11.511303
0.480000 11.511303
0.480000 13.435866
0.480000 22.656639

0.500000 -10.127615
0.500000 -0.031051
0.500000 -0.031051
0.500000 0.000000
0.500000 1.864377
0.500000 3.946389
0.500000 3.946389
0.500000 3.965004
0.500000 7.453198
0.500000 7.453198
0.500000 7.818682
0.500000 11.487472
0.500000 11.487472
0.500000 11.510782
0.500000 13.383299
0.500000 22.690647

0.500000 -10.127615
0.500000 -0.031051
0.500000 -0.031051
0.500000 0.000000
0.500000 1.864377
0.500000 3.946389
0.500000 3.946389
0.500000 3.965004
0.500000 7.453198
0.500000 7.453198
0.500000 7.818682
0.500000 11.487472
0.500000 11.487472
0.500000 11.510782
0.500000 13.383299
0.500000 22.690647

0.520000 -10.126471
0.520000 -0.042176
0.520000 -0.034282
0.520000 -0.006090
0.520000 1.878989
0.520000 3.944233
0.520000 3.951685
0.520000 3.967963
0.520000 7.445296
0.520000 7.454743
0.520000 7.826170
0.520000 11.486727
0.520000 11.489962
0.520000 11.511866
0.520000 13.401021
0.520000 22.621177

0.540000 -10.123039
0.540000 -0.079173
0.540000 -0.043916
0.540000 -0.019426
0.540000 1.921545
0.540000 3.933072
0.540000 3.967511
0.540000 3.981601
0.540000 7.421654
0.540000 7.459378
0.540000 7.848672
0.540000 11.483288
0.540000 11.497434
0.540000 11.516872
0.540000 13.453435
0.540000 22.439415

0.560000 -10.117322
0.560000 -0.141486
0.560000 -0.059783
0.560000 -0.037106
0.560000 1.988682
0.560000 3.911966
0.560000 3.993694
0.560000 4.007056
0.560000 7.382600
0.560000 7.467103
0.560000 7.886165
0.560000 11.476742
0.560000 11.509887
0.560000 11.527675
0.560000 13.538479
0.560000 22.198989

0.580000 -10.109326
0.580000 -0.223924
0.580000 -0.081607
0.580000 -0.059816
0.580000 2.076027
0.580000 3.882439
0.580000 4.029955
0.580000 4.043116
0.580000 7.328917
0.580000 7.477917
0.580000 7.938358
0.580000 11.469089
0.580000 11.527322
0.580000 11.544226
0.580000 13.653260
0.580000 21.934417

0.600000 -10.099056
0.600000 -0.321714
0.600000 -0.109030
0.600000 -0.087768
0.600000 2.179166
0.600000 3.845585
0.600000 4.075926
0.600000 4.089092
0.600000 7.261855
0.600000 7.491819
0.600000 8.004660
0.600000 11.462689
0.600000 11.549737
0.600000 11.566149
0.600000 13.794575
0.600000 21.660090

0.620000 -10.086521
0.620000 -0.431021
0.620000 -0.141623
0.620000 -0.120743
0.620000 2.294162
0.620000 3.802428
0.620000 4.131169
0.620000 4.144442
0.620000 7.183008
0.620000 7.508807
0.620000 8.084285
0.620000 11.459454
0.620000 11.577133
0.620000 11.593240
0.620000 13.959300
0.620000 21.381980

0.640000 -10.071733
0.640000 -0.548866
0.640000 -0.178912
0.640000 -0.158348
0.640000 2.417659
0.640000 3.754062
0.640000 4.195201
0.640000 4.208640
0.640000 7.094183
0.640000 7.528881
0.640000 8.176350
0.640000 11.460786
0.640000 11.609509
0.640000 11.625407
0.640000 14.144601
0.640000 21.102867

0.660000 -10.054704
0.660000 -0.672987
0.660000 -0.220396
0.660000 -0.200114
0.660000 2.546755
0.660000 3.701710
0.660000 4.267504
0.660000 4.281150
0.660000 6.997314
0.660000 7.552038
0.660000 8.279952
0.660000 11.467632
0.660000 11.646862
